activity_id,institution_id,source_id,experiment_id,frequency,realm,table_id,member_id,grid_label,variable_id,time_range,chunk_freq,platform,dimensions,cell_methods,standard_name,path
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,prec_conv,202101-203012,10yr,,,ts,Precipitation_rate_from_convection,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.prec_conv.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,precip,202101-203012,10yr,,,ts,Total_precipitation_rate,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.precip.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,rh,202101-203012,10yr,,,ts,relative_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.rh.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,rh_ref,202101-203012,10yr,,,ts,relative_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.rh_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,shflx,202101-203012,10yr,,,ts,sensible_heat_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.shflx.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,slp_dyn,202101-203012,10yr,,,ts,sea-level_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.slp_dyn.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,slp,202101-203012,10yr,,,ts,sea_level_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.slp.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,snow_conv,202101-203012,10yr,,,ts,Frozen_precip_rate_from_convection,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.snow_conv.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,snow_ls,202101-203012,10yr,,,ts,Frozen_precip_rate_from_strat_cloud,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.snow_ls.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,snow_tot,202101-203012,10yr,,,ts,Frozen_precip_rate_from_all_sources,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.snow_tot.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,sphum,202101-203012,10yr,,,ts,specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.sphum.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swdn_sfc_clr,202101-203012,10yr,,,ts,clear_skySW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swdn_sfc_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swdn_sfc,202101-203012,10yr,,,ts,SW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swdn_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swdn_toa_clr,202101-203012,10yr,,,ts,clear_skySW_flux_down_at_TOA,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swdn_toa_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swdn_toa,202101-203012,10yr,,,ts,SW_flux_down_at_TOA,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swdn_toa.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swup_sfc_clr,202101-203012,10yr,,,ts,clear_skySW_flux_up_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swup_sfc_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swup_sfc,202101-203012,10yr,,,ts,SW_flux_up_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swup_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swup_toa_clr,202101-203012,10yr,,,ts,clear_skySW_flux_up_at_TOA,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swup_toa_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,swup_toa,202101-203012,10yr,,,ts,SW_flux_up_at_TOA,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.swup_toa.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,tau_x,202101-203012,10yr,,,ts,zonal_wind_stress,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.tau_x.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,tau_y,202101-203012,10yr,,,ts,meridional_wind_stress,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.tau_y.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,temp,202101-203012,10yr,,,ts,temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.temp.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,tot_cld_amt,202101-203012,10yr,,,ts,total_cloud_amount,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.tot_cld_amt.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,t_ref_max,202101-203012,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.t_ref_max.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,t_ref_min,202101-203012,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.t_ref_min.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,t_ref,202101-203012,10yr,,,ts,temperature_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.t_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,t_surf,202101-203012,10yr,,,ts,surface_temperature,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.t_surf.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ucomp,202101-203012,10yr,,,ts,zonal_wind,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.ucomp.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uq,202101-203012,10yr,,,ts,zonal_moisture_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uq.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uq_vi,202101-203012,10yr,,,ts,vertical_integral_of_uq,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uq_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,u_ref,202101-203012,10yr,,,ts,zonal_wind_component_at_10_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.u_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ut,202101-203012,10yr,,,ts,zonal_heat_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.ut.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ut_vi,202101-203012,10yr,,,ts,vertical_integral_of_ut,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.ut_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uu,202101-203012,10yr,,,ts,zonal_flux_of_zonal_wind,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uu.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uu_vi,202101-203012,10yr,,,ts,vertical_integral_of_uu,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uu_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uv,202101-203012,10yr,,,ts,zonal_flux_of_meridional_wind,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uv.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,uv_vi,202101-203012,10yr,,,ts,vertical_integral_of_uv,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.uv_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vcomp,202101-203012,10yr,,,ts,meridional_wind,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vcomp.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vort850,202101-203012,10yr,,,ts,850-mb_vorticity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vort850.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vq,202101-203012,10yr,,,ts,meridional_moisture_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vq.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vq_vi,202101-203012,10yr,,,ts,vertical_integral_of_vq,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vq_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,v_ref,202101-203012,10yr,,,ts,meridional_wind_component_at_10_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.v_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vt,202101-203012,10yr,,,ts,meridional_heat_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vt.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vt_vi,202101-203012,10yr,,,ts,vertical_integral_of_vt,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vt_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vv,202101-203012,10yr,,,ts,meridional_flux_of_meridional_wind,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vv.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,vv_vi,202101-203012,10yr,,,ts,vertical_integral_of_vv,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.vv_vi.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,wind_ref,202101-203012,10yr,,,ts,absolute_value_of_wind_at_10_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.wind_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,WVP,202101-203012,10yr,,,ts,Column_integrated_water_vapor,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.WVP.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,z200,202101-203012,10yr,,,ts,200-mb_height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.z200.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,hfds,202101-203012,10yr,,,ts,net_(down-up)_heat_flux_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.202101-203012.hfds.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,alb_sfc,207101-208012,10yr,,,ts,surface_albedo,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.alb_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,evap,207101-208012,10yr,,,ts,evaporation_rate,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.evap.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,hght,207101-208012,10yr,,,ts,height,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.hght.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,high_cld_amt,207101-208012,10yr,,,ts,high_cloud_amount,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.high_cld_amt.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ice_mask,207101-208012,10yr,,,ts,fractional_amount_of_sea_ice,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.ice_mask.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,IWP,207101-208012,10yr,,,ts,Ice_water_path,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.IWP.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,low_cld_amt,207101-208012,10yr,,,ts,low_cloud_amount,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.low_cld_amt.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,lwdn_sfc_clr,207101-208012,10yr,,,ts,clear_skyLW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.lwdn_sfc_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,lwdn_sfc,207101-208012,10yr,,,ts,LW_flux_down_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.lwdn_sfc.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,lwflx,207101-208012,10yr,,,ts,net_(down-up)_longwave_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.lwflx.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,LWP,207101-208012,10yr,,,ts,Liquid_water_path,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.LWP.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,lwup_sfc_clr,207101-208012,10yr,,,ts,clear_skyLW_flux_up_at_surface,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.lwup_sfc_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,mid_cld_amt,207101-208012,10yr,,,ts,mid_cloud_amount,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.mid_cld_amt.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,netrad_toa,207101-208012,10yr,,,ts,net_radiation_(lw_+_sw)_at_toa,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.netrad_toa.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,olr_clr,207101-208012,10yr,,,ts,clear_skyoutgoing_longwave_radiation,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.olr_clr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,olr,207101-208012,10yr,,,ts,outgoing_longwave_radiation,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.olr.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,omega,207101-208012,10yr,,,ts,omega,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.omega.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,prec_ls,207101-208012,10yr,,,ts,Precipitation_rate_from_strat_cloud,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.prec_ls.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ps,207101-208012,10yr,,,ts,surface_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.ps.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,qo3_col,207101-208012,10yr,,,ts,ozone_column,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.qo3_col.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,rh,207101-208012,10yr,,,ts,relative_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.207101-208012.rh.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,prec_ls,203101-204012,10yr,,,ts,Precipitation_rate_from_strat_cloud,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.prec_ls.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,ps,203101-204012,10yr,,,ts,surface_pressure,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.ps.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,rh,203101-204012,10yr,,,ts,relative_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.rh.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,rh_ref,203101-204012,10yr,,,ts,relative_humidity_at_2_m,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.rh_ref.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,shflx,203101-204012,10yr,,,ts,sensible_heat_flux,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.shflx.nc
dev,,SPEAR,SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03,mon,atmos,,,,sphum,203101-204012,10yr,,,ts,specific_humidity,/archive/a1r/SPEAR/SPEAR_c192_o1_Scen_SSP585_IC2011_K50_ens_01_03/pp_ens_01/atmos/ts/monthly/10yr/atmos.203101-204012.sphum.nc
